,Customer Name,Project,Worked Date,Task or Ticket Title,Resource Name,Billable Hours,Hourly Billing Rate,Extended Price,Detailed Customer Category
8151,RJC,Infrastructure Modernization,2022-06-01 00:00:00,Infrastructure Modernization,Bingo,1.5,200,300,Other
8152,RJC,Infrastructure Modernization,2022-06-02 00:00:00,Infrastructure Modernization,Bingo,1,200,200,Other
8153,RJC,Infrastructure Modernization,2022-06-08 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8154,RJC,Infrastructure Modernization,2022-06-08 00:00:00,Infrastructure Modernization,EH,0.5,200,100,Other
8155,RJC,Infrastructure Modernization,2022-06-09 00:00:00,Infrastructure Modernization,Bingo,1,200,200,Other
8156,RJC,Infrastructure Modernization,2022-06-14 00:00:00,Infrastructure Modernization,KC,0.5,200,100,Other
8157,RJC,Infrastructure Modernization,2022-06-20 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8158,RJC,Infrastructure Modernization,2022-06-20 00:00:00,Infrastructure Modernization,KC,1,200,200,Other
8159,RJC,Infrastructure Modernization,2022-06-21 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8160,RJC,Infrastructure Modernization,2022-06-23 00:00:00,Infrastructure Modernization,Bingo,5,200,1000,Other
8161,RJC,Infrastructure Modernization,2022-06-30 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8162,RJC,Infrastructure Modernization,2022-07-07 00:00:00,Infrastructure Modernization,Bingo,2.5,200,500,Other
8163,RJC,Infrastructure Modernization,2022-07-12 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8164,RJC,Infrastructure Modernization,2022-07-14 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8165,RJC,Infrastructure Modernization,2022-07-15 00:00:00,Infrastructure Modernization,Bingo,1.5,200,300,Other
8166,RJC,Infrastructure Modernization,2022-07-19 00:00:00,Infrastructure Modernization,MA,1.5,200,300,Other
8167,RJC,Infrastructure Modernization,2022-07-19 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8168,RJC,Infrastructure Modernization,2022-07-19 00:00:00,Infrastructure Modernization,EH,1.5,200,300,Other
8169,RJC,Infrastructure Modernization,2022-07-21 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8170,RJC,Infrastructure Modernization,2022-07-26 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8171,RJC,Infrastructure Modernization,2022-07-27 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8172,RJC,Infrastructure Modernization,2022-08-02 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8173,RJC,Infrastructure Modernization,2022-08-03 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8174,RJC,Infrastructure Modernization,2022-08-04 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8175,RJC,Infrastructure Modernization,2022-08-09 00:00:00,Infrastructure Modernization,Bingo,1,200,200,Other
8176,RJC,Infrastructure Modernization,2022-08-11 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8177,RJC,Infrastructure Modernization,2022-08-12 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8178,RJC,Infrastructure Modernization,2022-08-16 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8179,RJC,Infrastructure Modernization,2022-08-18 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8180,RJC,Infrastructure Modernization,2022-08-22 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8181,RJC,Infrastructure Modernization,2022-08-23 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8182,RJC,Infrastructure Modernization,2022-08-25 00:00:00,Infrastructure Modernization,Bingo,0.5,200,100,Other
8183,RJC,Infrastructure Modernization,2022-08-31 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8184,RJC,Infrastructure Modernization,2022-09-15 00:00:00,Infrastructure Modernization,Bingo,1,200,200,Other
8185,RJC,Infrastructure Modernization,2022-09-16 00:00:00,Infrastructure Modernization,Bingo,1,200,200,Other
8186,RJC,Infrastructure Modernization,2022-10-18 00:00:00,Infrastructure Modernization,Bingo,1.5,200,300,Other
8187,RJC,Infrastructure Modernization,2022-10-20 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8188,RJC,Infrastructure Modernization,2022-10-21 00:00:00,Infrastructure Modernization,Bingo,1.5,200,300,Other
8189,RJC,Infrastructure Modernization,2022-10-27 00:00:00,Infrastructure Modernization,Bingo,6,200,1200,Other
8190,RJC,Infrastructure Modernization,2022-10-28 00:00:00,Infrastructure Modernization,Bingo,5,200,1000,Other
8191,RJC,Infrastructure Modernization,2022-11-01 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8192,RJC,Infrastructure Modernization,2022-11-03 00:00:00,Infrastructure Modernization,Bingo,4,200,800,Other
8193,RJC,Infrastructure Modernization,2022-11-04 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8194,RJC,Infrastructure Modernization,2022-11-09 00:00:00,Infrastructure Modernization,Bingo,4,200,800,Other
8195,RJC,Infrastructure Modernization,2022-11-11 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8196,RJC,Ad Hoc support,2022-11-18 00:00:00,Telephony,Contractor,1,225,225,Other
8197,RJC,Infrastructure Modernization,2022-11-22 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8198,RJC,Infrastructure Modernization,2022-11-24 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8199,RJC,Ad Hoc support,2022-11-28 00:00:00,Telephony,Contractor,0.5,225,112.5,Other
8200,RJC,Infrastructure Modernization,2022-12-01 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8201,RJC,Infrastructure Modernization,2022-12-15 00:00:00,Infrastructure Modernization,Bingo,2,200,400,Other
8202,RJC,Infrastructure Modernization,2022-12-16 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8203,RJC,Infrastructure Modernization,2022-12-28 00:00:00,Infrastructure Modernization,Bingo,4,200,800,Other
8204,RJC,Infrastructure Modernization,2022-02-23 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8205,RJC,Infrastructure Modernization,2022-03-01 00:00:00,Infrastructure Modernization,Bingo,4.5,200,900,Other
8206,RJC,Infrastructure Modernization,2022-03-03 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8207,RJC,Infrastructure Modernization,2022-03-08 00:00:00,Infrastructure Modernization,Bingo,3,200,600,Other
8208,RJC,Infrastructure Modernization,2022-03-10 00:00:00,Infrastructure Modernization,Bingo,4,200,800,Other
8209,Regina,Schools – MFA Implementation,2022-05-06 00:00:00,MFA Implementation,Contractor,3,200,600,Other
8210,Regina,Schools – MFA Implementation,2022-05-25 00:00:00,MFA Implementation,Bingo,2,200,400,Other
8211,Regina,Schools – MFA Implementation,2022-05-26 00:00:00,MFA Implementation,Bingo,2,200,400,Other
8212,Regina,Schools – MFA Implementation,2022-05-27 00:00:00,MFA Implementation,Bingo,2,200,400,Other
8213,Regina,Schools – MFA Implementation,2022-11-29 00:00:00,MFA Implementation,Contractor,1.5,200,300,Other
8214,Regional,Nanaimo – DKIM/DMARC Deployment,2022-01-19 00:00:00,DKIM/DMARC Deployment,KC,0.75,200,150,Government/Municipality
8215,Saskatoon School,Exchange 2013 to Exchange Online Migration,2022-02-09 00:00:00,Exchange Online Migration,KC,0.5,175,87.5,Education Sector
8216,Saskatoon School,Exchange 2013 to Exchange Online Migration,2022-06-15 00:00:00,Exchange Online Migration,KC,1.75,175,306.25,Education Sector
8217,SD,Hoc Support for Security,2022-04-07 00:00:00,Ad Hoc Support for Security,MA,3,200,600,Education Sector
8218,SD,Hoc Support for Security,2022-04-26 00:00:00,Ad Hoc Support for Security,MA,0.5,200,100,Education Sector
8219,SD,Hoc Support for Security,2022-05-02 00:00:00,Ad Hoc Support for Security,MA,1,200,200,Education Sector
8220,SD,Hoc Support for Security,2022-05-11 00:00:00,Ad Hoc Support for Security,MA,0.5,200,100,Education Sector
8221,SD,Hoc Support for Security,2022-05-27 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,1,200,200,Education Sector
8222,SD,Hoc Support for Security,2022-07-05 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,3,200,600,Education Sector
8223,SD,Hoc Support for Security,2022-08-02 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,1.5,200,300,Education Sector
8224,SD,Hoc Support for Security,2022-09-02 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,1,200,200,Education Sector
8225,SD,Hoc Support for Security,2022-10-07 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,1.5,200,300,Education Sector
8226,SD,Hoc Support for Security,2022-10-07 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",BM,1.5,200,300,Education Sector
8227,SD,Hoc Support for Security,2022-10-12 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,0.75,200,150,Education Sector
8228,SD,Hoc Support for Security,2022-10-18 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,1.5,200,300,Education Sector
8229,SD,Hoc Support for Security,2022-10-27 00:00:00,"New Hours Authorized May 18, 22 by Clayton Hanson",MA,0.5,200,100,Education Sector
8230,SD72,Bi-weekly Consult,2022-11-14 00:00:00,Bi-weekly Consult,MA,2,200,400,Education Sector
8231,SD72,Bi-weekly Consult,2022-12-12 00:00:00,Bi-weekly Consult,MA,2,200,400,Education Sector
8232,Castlegar,Infrastructure Support,2022-01-05 00:00:00,Endpoint Management,DG,2,187.5,375,Government/Municipality
8233,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-07 00:00:00,Microsoft Solution Architect,KC,0.75,187.5,140.63,Technology & IT
8234,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-12 00:00:00,Project Management,BG,1,150,150,Technology & IT
8235,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-12 00:00:00,Microsoft Solution Architect,KC,0.25,187.5,46.88,Technology & IT
8236,Castlegar,Infrastructure Support,2022-01-13 00:00:00,Endpoint Management,DG,1,187.5,187.5,Government/Municipality
8237,Castlegar,Infrastructure Support,2022-01-17 00:00:00,Endpoint Management,DG,1,187.5,187.5,Government/Municipality
8238,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-19 00:00:00,Project Management,BG,1,150,150,Technology & IT
8239,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-19 00:00:00,Microsoft Solution Architect,KC,0.5,187.5,93.75,Technology & IT
8240,Castlegar,Infrastructure Support,2022-01-21 00:00:00,Endpoint Management,DG,2,187.5,375,Government/Municipality
8241,Castlegar,Infrastructure Support,2022-01-24 00:00:00,Endpoint Management,DG,3,187.5,562.5,Government/Municipality
8242,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-25 00:00:00,Project Management,BG,1,150,150,Technology & IT
8243,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-26 00:00:00,Project Management,BG,1,150,150,Technology & IT
8244,Castlegar,Infrastructure Support,2022-01-26 00:00:00,SecOps,EH,1,187.5,187.5,Government/Municipality
8245,Castlegar,Infrastructure Support,2022-01-26 00:00:00,SecOps,EH,1,187.5,187.5,Government/Municipality
8246,Castlegar,Infrastructure Support,2022-01-26 00:00:00,SecOps,EH,1.5,187.5,281.25,Government/Municipality
8247,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-26 00:00:00,Microsoft Solution Architect,KC,1.5,187.5,281.25,Technology & IT
8248,Castlegar,Infrastructure Support,2022-01-27 00:00:00,Endpoint Management,DG,3,187.5,562.5,Government/Municipality
8249,Castlegar,Infrastructure Support,2022-01-31 00:00:00,SecOps,EH,2,187.5,375,Government/Municipality
8250,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-01-31 00:00:00,Microsoft Solution Architect,KC,0.5,187.5,93.75,Technology & IT
8251,Castlegar,Infrastructure Support,2022-02-01 00:00:00,SecOps,EH,1,187.5,187.5,Government/Municipality
8252,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-01 00:00:00,Microsoft Solution Architect,KC,1.5,187.5,281.25,Technology & IT
8253,Castlegar,Infrastructure Support,2022-02-02 00:00:00,SecOps,EH,1,187.5,187.5,Government/Municipality
8254,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-02 00:00:00,Microsoft Solution Architect,KC,0.25,187.5,46.88,Technology & IT
8255,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-02 00:00:00,Project Management,BG,1,150,150,Technology & IT
8256,Castlegar,Infrastructure Support,2022-02-03 00:00:00,Endpoint Management,DG,3,187.5,562.5,Government/Municipality
8257,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-03 00:00:00,Project Management,BG,1,150,150,Technology & IT
8258,Castlegar,Infrastructure Support,2022-02-04 00:00:00,Endpoint Management,DG,1.5,187.5,281.25,Government/Municipality
8259,Castlegar,Infrastructure Support,2022-02-10 00:00:00,Endpoint Management,DG,4,187.5,750,Government/Municipality
8260,Castlegar,Infrastructure Support,2022-02-10 00:00:00,Infrastructure maintenance and support,EH,2.5,187.5,468.75,Government/Municipality
8261,Castlegar,Infrastructure Support,2022-02-11 00:00:00,Infrastructure maintenance and support,EH,2,187.5,375,Government/Municipality
8262,Castlegar,Infrastructure Support,2022-02-14 00:00:00,Endpoint Management,DG,1,187.5,187.5,Government/Municipality
8263,Castlegar,Infrastructure Support,2022-02-14 00:00:00,Endpoint Management,DG,1,187.5,187.5,Government/Municipality
8264,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-14 00:00:00,Microsoft Solution Architect,KC,0.25,187.5,46.88,Technology & IT
8265,Castlegar,Infrastructure Support,2022-02-15 00:00:00,Endpoint Management,DG,1,187.5,187.5,Government/Municipality
8266,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-15 00:00:00,Microsoft Solution Architect,KC,1,187.5,187.5,Technology & IT
8267,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-15 00:00:00,Initial Planningand Preparation,Contractor,1,187.5,187.5,Government/Municipality
8268,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-15 00:00:00,Project Management,BG,1,150,150,Technology & IT
8269,Castlegar,Infrastructure Support,2022-02-15 00:00:00,Infrastructure maintenance and support,EH,1,187.5,187.5,Government/Municipality
8270,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-16 00:00:00,Initial Planningand Preparation,Contractor,0.5,187.5,93.75,Government/Municipality
8271,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-16 00:00:00,Project Management,BG,1,150,150,Technology & IT
8272,Castlegar,Infrastructure Support,2022-02-16 00:00:00,Infrastructure maintenance and support,EH,0.5,187.5,93.75,Government/Municipality
8273,Castlegar,Infrastructure Support,2022-02-16 00:00:00,Infrastructure maintenance and support,EH,1,187.5,187.5,Government/Municipality
8274,Castlegar,Infrastructure Support,2022-02-17 00:00:00,Endpoint Management,DG,3,187.5,562.5,Government/Municipality
8275,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-17 00:00:00,Microsoft Solution Architect,KC,0.5,187.5,93.75,Technology & IT
8276,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-18 00:00:00,Initial Planningand Preparation,Contractor,2,187.5,375,Government/Municipality
8277,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-22 00:00:00,Microsoft Solution Architect,KC,0.5,187.5,93.75,Technology & IT
8278,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-22 00:00:00,Initial Planningand Preparation,Contractor,1,187.5,187.5,Government/Municipality
8279,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-22 00:00:00,Project Management,BG,1,150,150,Technology & IT
8280,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-23 00:00:00,Microsoft Solution Architect,KC,0.25,187.5,46.88,Technology & IT
8281,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-23 00:00:00,Initial Planningand Preparation,Contractor,2,187.5,375,Government/Municipality
8282,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-23 00:00:00,Project Management,BG,1,150,150,Technology & IT
8283,Castlegar,Infrastructure Support,2022-02-23 00:00:00,Infrastructure maintenance and support,EH,1,187.5,187.5,Government/Municipality
8284,Castlegar,Infrastructure Support,2022-02-24 00:00:00,Endpoint Management,DG,3,187.5,562.5,Government/Municipality
8285,Castlegar,Infrastructure Support,2022-02-24 00:00:00,Infrastructure maintenance and support,Contractor,1,187.5,187.5,Government/Municipality
8286,Micro,GroupWise migration planning and support services / Additional Migration Support 5078,2022-02-24 00:00:00,Microsoft Solution Architect,KC,1,187.5,187.5,Technology & IT
8287,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-24 00:00:00,Initial Planningand Preparation,Contractor,1,187.5,187.5,Government/Municipality
8288,Castlegar,DHCP Workload Planning and Setup with Steeves Migration support,2022-02-28 00:00:00,Initial Planningand Preparation,Contractor,2,187.5,375,Government/Municipality
